"DEMFAM001","CO00SCR001","OPERACIÓN",0,"FLAG","co.com.experian.omnia.motorcrts.core.funciones.Flag"
"NUMFAM017","CO01ACP041TC_NSCR","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP041TC_NSCR","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP041VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP041VE","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP041VE","MADURACIÓN",3,"MADURACION ENTRE EL 75% Y EL 100%",">75y<=100"
"NUMFAM017","CO01ACP041VE","SALDO",4,"*","*"
"NUMFAM017","CO01ACP041VE","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP041VE","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP041VE","CUPO",7,"*","*"
"NUMFAM017","CO01ACP041VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM017","CO01ACP041VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP041VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042AH","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042AH","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042AH","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042AH","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042AH","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042AH","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042AH","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042AH","PORTAFOLIO",8,"CUENTAS DE AHORROS (AH)","AH"
"NUMFAM017","CO01ACP042AH","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042AH","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042CC","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042CC","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042CC","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042CC","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042CC","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042CC","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042CC","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042CC","PORTAFOLIO",8,"CARTERA COMUNICACIONES (CC)","CC"
"NUMFAM017","CO01ACP042CC","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042CC","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042CO","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042CO","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042CO","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042CO","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042CO","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042CO","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042CO","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042CO","PORTAFOLIO",8,"CODEUDOR (CO)","CO"
"NUMFAM017","CO01ACP042CO","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042CO","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042CT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042CT","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042CT","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042CT","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042CT","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042CT","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042CT","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042CT","PORTAFOLIO",8,"CUENTAS CORRIENTES (CT)","CT"
"NUMFAM017","CO01ACP042CT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042CT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042HP","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042HP","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042HP","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042HP","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042HP","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042HP","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042HP","PORTAFOLIO",8,"HIPOTECARIO (HP)","HP"
"NUMFAM017","CO01ACP042HP","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042HP","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042IN","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042IN","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042IN","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042IN","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042IN","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042IN","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042IN","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042IN","PORTAFOLIO",8,"INSTALAMENTOS (IN)","IN"
"NUMFAM017","CO01ACP042IN","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042IN","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042OT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042OT","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042OT","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042OT","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042OT","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042OT","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042OT","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042OT","PORTAFOLIO",8,"OTROS (OT)","OT"
"NUMFAM017","CO01ACP042OT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042OT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042RO","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042RO","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042RO","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042RO","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042RO","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042RO","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042RO","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042RO","PORTAFOLIO",8,"ROTATIVO (RO)","RO"
"NUMFAM017","CO01ACP042RO","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042RO","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042TC_NSCR","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042TC_NSCR","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042TC_NSCR","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042TC_NSCR","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042TC_NSCR","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042TC_NSCR","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042TC_NSCR","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042TC_NSCR","PORTAFOLIO",8,"TARJETAS DE CREDITO","TC_NSCR"
"NUMFAM017","CO01ACP042TC_NSCR","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042TC_NSCR","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017","CO01ACP042VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM017","CO01ACP042VE","ESTADO",2,"CERRADA","Cerrada"
"NUMFAM017","CO01ACP042VE","MADURACIÓN",3,"MADURACION MAYOR AL 100%",">100"
"NUMFAM017","CO01ACP042VE","SALDO",4,"*","*"
"NUMFAM017","CO01ACP042VE","SALDO MORA",5,"*","*"
"NUMFAM017","CO01ACP042VE","CUOTA",6,"*","*"
"NUMFAM017","CO01ACP042VE","CUPO",7,"*","*"
"NUMFAM017","CO01ACP042VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM017","CO01ACP042VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM017","CO01ACP042VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM017SCORE","CO02SCR109RO","OPERACIÓN",0,"PORCENTAJE","co.com.experian.omnia.motorcrts.core.funciones.Porcentaje"
"NUMFAM017SCORE","CO02SCR109RO","ESTADO",1,"ABIERTA","Abierta"
"NUMFAM017SCORE","CO02SCR109RO","NOVEDAD",2,"*","*"
"NUMFAM017SCORE","CO02SCR109RO","SALDO",3,"*","*"
"NUMFAM017SCORE","CO02SCR109RO","SALDO MORA",4,"*","*"
"NUMFAM017SCORE","CO02SCR109RO","CUOTA",5,"*","*"
"NUMFAM017SCORE","CO02SCR109RO","CUPO",6,"*","*"
"NUMFAM017SCORE","CO02SCR109RO","PORTAFOLIO",7,"ROTATIVO (RO)","RO"
"NUMFAM017SCORE","CO02SCR109RO","TIPO SUSCRIPTOR",8,"POBLACION","*"
"NUMFAM017SCORE","CO02SCR109RO","LISTA SUSCRIPTORES",9,"TODOS","*"
"NUMFAM017SCORE","CO02SCR110CB","OPERACIÓN",0,"PORCENTAJE","co.com.experian.omnia.motorcrts.core.funciones.Porcentaje"
"NUMFAM017SCORE","CO02SCR110CB","ESTADO",1,"*","*"
"NUMFAM017SCORE","CO02SCR110CB","NOVEDAD",2,"CASTIGADO","=45"
"NUMFAM017SCORE","CO02SCR110CB","SALDO",3,"*","*"
"NUMFAM017SCORE","CO02SCR110CB","SALDO MORA",4,"*","*"
"NUMFAM017SCORE","CO02SCR110CB","CUOTA",5,"*","*"
"NUMFAM017SCORE","CO02SCR110CB","CUPO",6,"*","*"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"ROTATIVO (RO)","RO"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"INSTALAMENTOS (IN)","IN"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"VEHICULOS (VE)","VE"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"CARTERA COMUNICACIONES (CC)","CC"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"HIPOTECARIO (HP)","HP"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"OTROS (OT)","OT"
"NUMFAM017SCORE","CO02SCR110CB","PORTAFOLIO",7,"CODEUDOR (CO)","CO"
"NUMFAM017SCORE","CO02SCR110CB","TIPO SUSCRIPTOR",8,"POBLACION","*"
"NUMFAM017SCORE","CO02SCR110CB","LISTA SUSCRIPTORES",9,"TODOS","*"
"NUMFAM018","CO01ACP027CC_NSCR","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP027CC_NSCR","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP027CC_NSCR","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 3 MESES","<=3"
"NUMFAM018","CO01ACP027CC_NSCR","SALDO",4,"*","*"
"NUMFAM018","CO01ACP027CC_NSCR","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP027CC_NSCR","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP027CC_NSCR","CUPO",7,"*","*"
"NUMFAM018","CO01ACP027CC_NSCR","PORTAFOLIO",8,"TELECOMUNICACIONES","CC_NSCR"
"NUMFAM018","CO01ACP027CC_NSCR","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP027CC_NSCR","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP027HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP027HP","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP027HP","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 3 MESES","<=3"
"NUMFAM018","CO01ACP027HP","SALDO",4,"*","*"
"NUMFAM018","CO01ACP027HP","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP027HP","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP027HP","CUPO",7,"*","*"
"NUMFAM018","CO01ACP027HP","PORTAFOLIO",8,"HIPOTECARIO (HP)","HP"
"NUMFAM018","CO01ACP027HP","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP027HP","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP027IN","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP027IN","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP027IN","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 3 MESES","<=3"
"NUMFAM018","CO01ACP027IN","SALDO",4,"*","*"
"NUMFAM018","CO01ACP027IN","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP027IN","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP027IN","CUPO",7,"*","*"
"NUMFAM018","CO01ACP027IN","PORTAFOLIO",8,"INSTALAMENTOS (IN)","IN"
"NUMFAM018","CO01ACP027IN","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP027IN","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP027OT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP027OT","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP027OT","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 3 MESES","<=3"
"NUMFAM018","CO01ACP027OT","SALDO",4,"*","*"
"NUMFAM018","CO01ACP027OT","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP027OT","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP027OT","CUPO",7,"*","*"
"NUMFAM018","CO01ACP027OT","PORTAFOLIO",8,"OTROS (OT)","OT"
"NUMFAM018","CO01ACP027OT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP027OT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP027VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP027VE","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP027VE","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 3 MESES","<=3"
"NUMFAM018","CO01ACP027VE","SALDO",4,"*","*"
"NUMFAM018","CO01ACP027VE","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP027VE","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP027VE","CUPO",7,"*","*"
"NUMFAM018","CO01ACP027VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM018","CO01ACP027VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP027VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP028HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP028HP","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP028HP","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 6 MESES","<=6"
"NUMFAM018","CO01ACP028HP","SALDO",4,"*","*"
"NUMFAM018","CO01ACP028HP","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP028HP","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP028HP","CUPO",7,"*","*"
"NUMFAM018","CO01ACP028HP","PORTAFOLIO",8,"HIPOTECARIO (HP)","HP"
"NUMFAM018","CO01ACP028HP","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP028HP","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP028IN","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP028IN","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP028IN","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 6 MESES","<=6"
"NUMFAM018","CO01ACP028IN","SALDO",4,"*","*"
"NUMFAM018","CO01ACP028IN","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP028IN","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP028IN","CUPO",7,"*","*"
"NUMFAM018","CO01ACP028IN","PORTAFOLIO",8,"INSTALAMENTOS (IN)","IN"
"NUMFAM018","CO01ACP028IN","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP028IN","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP028OT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP028OT","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP028OT","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 6 MESES","<=6"
"NUMFAM018","CO01ACP028OT","SALDO",4,"*","*"
"NUMFAM018","CO01ACP028OT","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP028OT","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP028OT","CUPO",7,"*","*"
"NUMFAM018","CO01ACP028OT","PORTAFOLIO",8,"OTROS (OT)","OT"
"NUMFAM018","CO01ACP028OT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP028OT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP028VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP028VE","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP028VE","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 6 MESES","<=6"
"NUMFAM018","CO01ACP028VE","SALDO",4,"*","*"
"NUMFAM018","CO01ACP028VE","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP028VE","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP028VE","CUPO",7,"*","*"
"NUMFAM018","CO01ACP028VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM018","CO01ACP028VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP028VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP029HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP029HP","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP029HP","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 12 MESES","<=12"
"NUMFAM018","CO01ACP029HP","SALDO",4,"*","*"
"NUMFAM018","CO01ACP029HP","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP029HP","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP029HP","CUPO",7,"*","*"
"NUMFAM018","CO01ACP029HP","PORTAFOLIO",8,"HIPOTECARIO (HP)","HP"
"NUMFAM018","CO01ACP029HP","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP029HP","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP029IN","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP029IN","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP029IN","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 12 MESES","<=12"
"NUMFAM018","CO01ACP029IN","SALDO",4,"*","*"
"NUMFAM018","CO01ACP029IN","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP029IN","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP029IN","CUPO",7,"*","*"
"NUMFAM018","CO01ACP029IN","PORTAFOLIO",8,"INSTALAMENTOS (IN)","IN"
"NUMFAM018","CO01ACP029IN","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP029IN","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP029OT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP029OT","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP029OT","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 12 MESES","<=12"
"NUMFAM018","CO01ACP029OT","SALDO",4,"*","*"
"NUMFAM018","CO01ACP029OT","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP029OT","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP029OT","CUPO",7,"*","*"
"NUMFAM018","CO01ACP029OT","PORTAFOLIO",8,"OTROS (OT)","OT"
"NUMFAM018","CO01ACP029OT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP029OT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP029VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP029VE","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP029VE","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 12 MESES","<=12"
"NUMFAM018","CO01ACP029VE","SALDO",4,"*","*"
"NUMFAM018","CO01ACP029VE","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP029VE","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP029VE","CUPO",7,"*","*"
"NUMFAM018","CO01ACP029VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM018","CO01ACP029VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP029VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP030HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP030HP","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP030HP","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 18 MESES","<=18"
"NUMFAM018","CO01ACP030HP","SALDO",4,"*","*"
"NUMFAM018","CO01ACP030HP","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP030HP","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP030HP","CUPO",7,"*","*"
"NUMFAM018","CO01ACP030HP","PORTAFOLIO",8,"HIPOTECARIO (HP)","HP"
"NUMFAM018","CO01ACP030HP","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP030HP","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP030IN","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP030IN","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP030IN","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 18 MESES","<=18"
"NUMFAM018","CO01ACP030IN","SALDO",4,"*","*"
"NUMFAM018","CO01ACP030IN","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP030IN","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP030IN","CUPO",7,"*","*"
"NUMFAM018","CO01ACP030IN","PORTAFOLIO",8,"INSTALAMENTOS (IN)","IN"
"NUMFAM018","CO01ACP030IN","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP030IN","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP030OT","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP030OT","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP030OT","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 18 MESES","<=18"
"NUMFAM018","CO01ACP030OT","SALDO",4,"*","*"
"NUMFAM018","CO01ACP030OT","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP030OT","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP030OT","CUPO",7,"*","*"
"NUMFAM018","CO01ACP030OT","PORTAFOLIO",8,"OTROS (OT)","OT"
"NUMFAM018","CO01ACP030OT","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP030OT","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP030VE","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP030VE","ESTADO",2,"ABIERTA","Abierta"
"NUMFAM018","CO01ACP030VE","VENCIMIENTO",3,"VENCIMIENTO DENTRO DE LOS PROXIMOS 18 MESES","<=18"
"NUMFAM018","CO01ACP030VE","SALDO",4,"*","*"
"NUMFAM018","CO01ACP030VE","SALDO MORA",5,"*","*"
"NUMFAM018","CO01ACP030VE","CUOTA",6,"*","*"
"NUMFAM018","CO01ACP030VE","CUPO",7,"*","*"
"NUMFAM018","CO01ACP030VE","PORTAFOLIO",8,"VEHICULOS (VE)","VE"
"NUMFAM018","CO01ACP030VE","TIPO SUSCRIPTOR",9,"POBLACION","*"
"NUMFAM018","CO01ACP030VE","LISTA SUSCRIPTORES",10,"TODOS","*"
"NUMFAM018","CO01ACP031HP","OPERACIÓN",1,"NÚMERO","co.com.experian.omnia.motorcrts.core.funciones.Numero"
"NUMFAM018","CO01ACP031HP","ESTADO",2,"ABIERTA","Abierta"
